alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
1.0476734029650692,232.9,62.360965354939786,4.1192074514385455,2.855248068859289,-17.009748614400625,-0.5020824433997622,-54.786089729905214,-55.060508827090246,1000
1.1882431558370594,103.6,5.71314274283428,-0.29470272375365164,0.2150338198353563,-42.408829692840555,-2.567130190730096,-89.6447939453124,-89.99874053955084,2000
1.3371767907142635,44.8,14.36523581428443,0.49178713540987407,0.47286161917403025,-67.55758976364145,-5.158056513547898,-104.23427957916249,-104.59139445495626,3000
1.4962216265201578,172.1,35.96790235751871,2.446471524266727,3.321291546988408,-91.23435746002184,-7.787135288238525,-112.35574345397951,-112.74839121246332,4000
1.6668979679346057,118.4,11.17318217877074,-0.1631020659731404,0.16772284529832082,-113.69890749359135,-10.68413991451263,-120.28858335113516,-120.31119654083248,5000
1.8565216003656393,159.4,13.139254164525473,1.874503969100376,0.3494109438986131,-134.4622071609498,-13.83226013565062,-126.97823197937025,-127.3339355239868,6000
2.063407229781155,124.7,1.4177446878757824,4.699511359094745,0.032889186993430214,-154.18568594360372,-16.869964529991133,-131.61375309753421,-131.69346826171818,7000
2.289027430534364,98.8,1.8867962264113207,4.429048862437452,0.02394664322306027,-172.7404746551517,-19.683691144943268,-133.781726791382,-134.14953588104282,8000
2.5371836593151142,100.1,12.644761761298628,5.04409807782112,0.9749866465424799,-190.24587124633806,-22.931888967514052,-137.9185693969723,-138.16146185302688,9000
2.8099708707332507,120.4,17.76626015795108,4.962737228979195,1.055814110873993,-207.01142024230936,-25.579769519805904,-138.57871857452454,-138.89601139068603,10000
3.1111578361988044,88.4,1.8,4.526043707837567,0.09767397759207945,-223.15553672790548,-28.588211027145395,-140.44483707427997,-141.01976522827147,11000
3.441992283105848,97.6,5.642694391866354,3.9192360964589703,0.1522255484829495,-238.43311436462415,-31.393465648651116,-140.95827075958294,-141.5774787216188,12000
3.8086037101745602,109.6,37.465183837797994,4.25525500044079,2.049929869731682,-253.2052219848628,-34.50881105613705,-142.9696940078733,-143.52033798980708,13000
4.217034107685099,138.3,23.56289455903073,2.5303423503938243,1.073532371071623,-267.3150353698731,-38.17932052612303,-145.61870901489291,-146.49563861083968,14000
4.668845943450929,44.5,0.5,0.6177550922064574,-0.01776996165039794,-280.8885590209956,-41.18577746582035,-146.95407293701155,-147.81843597412097,15000
5.164931264877326,253.7,45.550082327038666,9.35049053924702,4.642232106171649,-293.6939853820799,-44.058258827209514,-147.4036712341307,-148.1141131591794,16000
5.702913316726681,80.3,0.45825756949558394,4.146180469438883,0.03974666529836779,-305.80823742675824,-45.10830146408088,-142.8861075897216,-143.77058867645275,17000
6.288273782253259,98.6,9.551963149007642,3.9852044004450957,0.6335646664348884,-316.8801601562501,-46.974355651855475,-141.37500984191874,-142.06639683532663,18000
6.946304418087003,121.4,1.9595917942265422,8.05533211819583,0.14870368351133498,-327.4403810424803,-50.053598438262924,-142.59193070983855,-143.4154289169315,19000
7.678027779102326,158.8,4.331281565541543,5.877673567284067,0.14229982560420287,-337.6902973632813,-52.681046516418434,-143.0951318054199,-143.6626715164187,20000
8.480377347946165,121.8,55.59100646687376,7.480084311256322,5.08558489737759,-346.9000386657718,-54.42279845428465,-141.5439594879153,-142.1499829635616,21000
9.35775360393524,100.2,5.30659966456864,4.958534442155686,0.5329182193109415,-356.091912872314,-55.395868328094664,-138.2177668533324,-138.88557769012422,22000
10.29879359817505,70.3,1.7349351572897473,3.4248467729143335,0.1082039221324643,-364.3310002136235,-53.7659339141846,-130.42767496490475,-130.87662155151372,23000
